"academic_group_id","session_number","exam_number","teacher_id","subject_id","success_count","all_count"
"284705","1","1","344352","2007","1","23"
"284705","1","2","156192","3553","2","23"
"284705","1","3","413472","2530","6","23"
"284705","2","1","563","1633","5","23"
"284705","2","2","322080","2705","2","23"
"284705","2","3","557600","9424","2","23"
"284705","2","4","17952","2771","5","23"
"284705","3","1","131360","3090","5","23"
"284705","3","2","58656","3562","9","23"
"284705","4","1","593952","1648","0","23"
"284705","4","2","121120","7518","3","23"
"284705","5","1","577056","1641","11","23"
"284705","5","2","188960","2154","17","23"
"284705","5","3","58656","4388","11","23"
"287777","1","1","156192","3553","12","23"
"287777","1","2","344352","2007","3","23"
"287777","1","3","413472","2530","2","23"
"287777","2","1","582944","1633","8","23"
"287777","2","2","322080","2705","3","23"
"287777","2","3","17952","2771","1","23"
"287777","2","4","694048","9424","3","23"
"287777","3","1","131360","3090","6","23"
"287777","3","2","58656","3562","2","23"
"287777","4","1","593952","1648","2","23"
"287777","4","2","121120","7518","3","23"
"287777","5","1","577056","1641","9","23"
"287777","5","2","188960","2154","9","23"
"287777","5","3","58656","4388","4","23"
"288289","1","1","344352","2007","1","10"
"288289","1","2","570656","3553","3","10"
"288289","1","3","413472","2530","1","10"
"288289","2","1","561696","2705","0","10"
"288289","2","2","563","1633","2","10"
"288289","2","3","17952","2771","1","10"
"288289","2","4","694048","9424","2","10"
"288289","3","1","131360","3090","1","10"
"288289","3","2","58656","3562","2","10"
"288289","4","1","593952","1648","1","10"
"288289","4","2","121120","7518","1","10"
"288289","5","1","50227","-2391999","3","10"
"288289","5","2","188960","2154","5","10"
"288289","5","3","563232","495","6","10"
"288289","5","4","563232","4328","5","10"
"288289","5","5","445728","4232","6","10"
"288545","1","1","156192","3553","11","25"
"288545","1","2","344352","2007","2","25"
"288545","1","3","413472","2530","8","25"
"288545","2","1","563","1633","5","25"
"288545","2","2","322080","2705","7","25"
"288545","2","3","17952","2771","5","25"
"288545","2","4","557600","9424","6","25"
"288545","3","1","1170720","3090","18","25"
"288545","3","2","58656","3562","6","25"
"288545","4","1","593952","1648","2","25"
"288545","4","2","121120","7518","2","25"
"288545","5","1","53567","9827","19","25"
"288545","5","2","1274656","2568","22","25"
"288545","5","3","161824","9832","22","25"
"288545","5","4","711200","9879","22","25"
"288801","1","1","610848","2620","10","15"
"288801","1","2","639776","2007","11","15"
"288801","1","3","610080","6399","13","15"
"288801","1","4","609824","7100","13","15"
"288801","2","1","144416","7282","14","15"
"288801","2","2","54048","1633","14","15"
"288801","2","3","609824","7327","14","15"
"288801","2","4","1290016","2132","14","15"
"288801","3","1","1277728","4970","15","15"
"288801","3","2","609568","7968","15","15"
"288801","3","3","610848","6449","10","15"
"288801","3","4","2355488","712","15","15"
"288801","4","1","609824","4973","9","15"
"288801","4","2","609824","7285","13","15"
"288801","4","3","609824","9424","14","15"
"288801","4","4","609568","7968","15","15"
"288801","5","1","610592","2522","11","15"
"288801","5","2","609824","7281","12","15"
"288801","5","3","609824","8618","12","15"
"288801","5","4","609824","3305","15","15"
"289057","1","1","344352","2007","6","23"
"289057","1","2","156192","3553","2","23"
"289057","1","3","413472","2530","7","23"
"289057","2","1","563","1633","2","23"
"289057","2","2","322080","2705","6","23"
"289057","2","3","557600","9424","4","23"
"289057","2","4","17952","2771","3","23"
"289057","3","1","131360","3090","12","23"
"289057","3","2","58656","3562","3","23"
"289057","4","1","121120","7518","1","23"
"289057","4","2","593952","1648","2","23"
"289057","5","1","711200","9879","13","23"
"289057","5","2","53567","9827","9","23"
"289057","5","3","161824","9832","8","23"
"289057","5","4","1274656","2568","14","23"
"289569","1","1","156192","3553","11","24"
"289569","1","2","344352","2007","9","24"
"289569","1","3","413472","2530","8","24"
"289569","2","1","587808","1633","9","24"
"289569","2","2","322080","2705","1","24"
"289569","2","3","17952","2771","4","24"
"289569","2","4","557600","9424","7","24"
"289569","3","1","131360","3090","13","24"
"289569","3","2","58656","3562","4","24"
"289569","4","1","593952","1648","1","24"
"289569","4","2","121120","7518","8","24"
"289569","5","1","1274656","2568","20","24"
"289569","5","2","711200","9879","20","24"
"289569","5","3","53567","9827","11","24"
"289569","5","4","161824","9832","21","24"
"289825","1","1","156192","3553","14","23"
"289825","1","2","344352","2007","18","23"
"289825","1","3","413472","2530","1","23"
"289825","2","1","322080","2705","13","23"
"289825","2","2","582944","1633","7","23"
"289825","2","3","17952","2771","5","23"
"289825","2","4","557600","9424","7","23"
"289825","3","1","131360","3090","6","23"
"289825","3","2","58656","3562","6","23"
"289825","4","1","593952","1648","2","23"
"289825","4","2","121120","7518","11","23"
"289825","5","1","1274656","2568","15","23"
"289825","5","2","161824","9832","16","23"
"289825","5","3","711200","9879","10","23"
"289825","5","4","53567","9827","14","23"
"290337","1","1","639776","2007","2","15"
"290337","1","2","156192","3553","6","15"
"290337","1","3","413472","2530","1","15"
"290337","2","1","322080","2705","5","15"
"290337","2","2","328736","2771","1","15"
"290337","2","3","557600","9424","1","15"
"290337","2","4","563","1633","1","15"
"290337","3","1","131360","3090","2","15"
"290337","3","2","128288","3562","1","15"
"290337","4","1","593952","1648","2","15"
"290337","4","2","121120","7518","1","15"
"290337","5","1","53567","4459","11","15"
"290337","5","2","161824","7928","8","15"
"290337","5","3","80191","9849","6","15"
"291105","1","1","43808","7565","12","23"
"291105","1","2","2135840","1304","7","23"
"291105","1","3","206367","747","3","23"
"291105","1","4","639776","2007","9","23"
"291105","2","1","689184","1745","12","23"
"291105","2","2","47136","7897","8","23"
"291105","2","3","308768","2109","2","23"
"291105","3","1","-159968","5660","12","23"
"291105","3","2","1245216","2094","1","23"
"291105","3","3","696096","9424","8","23"
"291105","4","1","-38880","5659","1","23"
"291105","4","2","116768","5660","3","23"
"291105","4","3","577056","2648","7","23"
"291105","5","1","-407264","5659","2","23"
"291105","5","2","208928","7931","19","23"
"291361","1","1","2135840","1304","8","24"
"291361","1","2","43808","7565","13","24"
"291361","1","3","206367","747","6","24"
"291361","1","4","639776","2007","10","24"
"291361","2","1","47136","7897","7","24"
"291361","2","2","308768","2109","6","24"
"291361","2","3","689184","1745","14","24"
"291361","3","1","1245216","2094","16","24"
"291361","3","2","696096","9424","5","24"
"291361","3","3","-159968","5660","13","24"
"291361","4","1","-38880","5659","1","24"
"291361","4","2","-159968","5660","4","24"
"291361","4","3","577056","2648","11","24"
"291361","5","1","-407264","5659","2","24"
"291361","5","2","208928","7931","15","24"
"292129","1","1","495392","2530","4","25"
"292129","1","2","1401120","7928","2","25"
"292129","1","3","344352","2007","8","25"
"292129","1","4","1401120","3553","8","25"
"292129","2","1","9523","1633","10","25"
"292129","2","2","1401120","2705","3","25"
"292129","2","3","131616","2771","5","25"
"292129","2","4","97824","1876","10","25"
"292129","3","1","557600","9424","7","25"
"292129","3","2","337696","4702","3","25"
"292129","3","3","561696","9752","2","25"
"292129","4","1","605216","3090","3","25"
"292129","4","2","1279776","7762","15","25"
"292129","4","3","1639968","657","5","25"
"292129","4","4","1499168","6697","0","25"
"292129","5","1","561696","2223","13","25"
"292129","5","2","561696","8823","20","25"
"292385","1","1","495392","2530","11","22"
"292385","1","2","344352","2007","11","22"
"292385","1","3","1401120","3553","5","22"
"292385","1","4","1401120","7928","4","22"
"292385","2","1","195104","1633","8","22"
"292385","2","2","1401120","2705","2","22"
"292385","2","3","97824","1876","12","22"
"292385","2","4","131616","2771","4","22"
"292385","3","1","557600","9424","9","22"
"292385","3","2","561696","9752","2","22"
"292385","3","3","337696","4702","6","22"
"292385","4","1","1279776","7762","11","22"
"292385","4","2","605216","3090","3","22"
"292385","4","3","1639968","657","4","22"
"292385","4","4","1499168","6697","4","22"
"292385","5","1","561696","2223","11","22"
"292385","5","2","561696","8823","11","22"
"292641","1","1","1401120","7928","7","19"
"292641","1","2","495392","2530","9","19"
"292641","1","3","344352","2007","9","19"
"292641","1","4","1401120","3553","4","19"
"292641","2","1","131616","2771","15","19"
"292641","2","2","1401120","2705","4","19"
"292641","2","3","97824","1876","15","19"
"292641","2","4","9523","1633","6","19"
"292641","3","1","337696","4702","10","19"
"292641","3","2","1543968","9424","10","19"
"292641","3","3","561696","9752","9","19"
"292641","4","1","1279776","7762","7","19"
"292641","4","2","605216","3090","12","19"
"292641","4","3","1639968","657","6","19"
"292641","4","4","1499168","6697","8","19"
"292641","5","1","561696","2223","10","19"
"292641","5","2","561696","8823","10","19"
"293409","1","1","495392","2530","6","22"
"293409","1","2","1401120","7928","5","22"
"293409","1","3","344352","2007","6","22"
"293409","1","4","1401120","3553","4","22"
"293409","2","1","195104","1633","4","22"
"293409","2","2","1401120","2705","2","22"
"293409","2","3","97824","1876","11","22"
"293409","2","4","131616","2771","4","22"
"293409","3","1","557600","9424","11","22"
"293409","3","2","337696","4702","4","22"
"293409","3","3","561696","9752","9","22"
"293409","4","1","1279776","7762","6","22"
"293409","4","2","2127136","657","10","22"
"293409","4","3","1499168","6697","3","22"
"293409","4","4","605216","3090","8","22"
"293409","5","1","561696","2223","8","22"
"293409","5","2","561696","8823","8","22"
"293665","1","1","407072","4157","1","12"
"293665","1","2","407072","1404","4","12"
"293665","1","3","310816","9573","0","12"
"293665","1","4","642080","2007","12","12"
"293665","2","1","14643","1633","3","12"
"293665","2","2","204320","1741","4","12"
"293665","2","3","407072","4545","4","12"
"293665","2","4","493344","9287","7","12"
"293665","3","1","665632","2167","9","12"
"293665","3","2","585760","9424","7","12"
"293665","3","3","1781792","3531","12","12"
"293665","3","4","306464","1011","12","12"
"293665","4","1","-348172207101","1032","6","12"
"293665","4","2","1781792","1006","12","12"
"293665","4","3","306464","6351","12","12"
"293665","4","4","407072","7999","11","12"
"293665","5","1","-410848","6742","11","12"
"293665","5","2","2200608","4968","10","12"
"293665","5","3","2060320","612","10","12"
"293665","5","4","1266976","927","8","12"
"301601","1","1","89120","9573","3","12"
"301601","1","2","154400","9287","10","12"
"301601","1","3","672288","2007","11","12"
"301601","1","4","408864","2771","8","12"
"301601","2","1","154400","9287","5","12"
"301601","2","2","408864","2771","11","12"
"301601","2","3","171552","1741","11","12"
"301601","2","4","14643","1633","7","12"
"301601","3","1","695072","3456","8","12"
"301601","3","2","646176","10173","12","12"
"301601","3","3","558112","5735","3","12"
"301601","3","4","123680","2927","3","12"
"301601","3","5","437792","3490","7","12"
"301601","4","1","23328","1160","3","12"
"301601","4","2","-45280","9424","10","12"
"301601","5","1","83232","6806","8","12"
"301601","5","2","83232","5353","7","12"
"301601","5","3","69152","-2508735","7","12"
"303393","1","1","1512992","5160","12","15"
"303393","1","2","246048","2007","12","15"
"303393","1","3","652064","1304","12","15"
"303393","1","4","221215","6735","12","15"
"303393","2","1","195104","1809","12","15"
"303393","2","2","448800","5605","9","15"
"303393","3","1","142880","5650","12","15"
"303393","3","2","126752","3952","13","15"
"303393","3","3","42272","7721","14","15"
"303393","4","1","577056","2648","5","15"
"303393","4","2","126752","7462","13","15"
"303393","4","3","-230368","9424","13","15"
"303393","4","4","208928","7931","6","15"
"303393","5","1","-433888","5890","11","15"
"303393","5","2","208928","5605","12","15"
"303393","5","3","208928","5668","13","15"
"303649","1","1","246048","2007","11","11"
"303649","1","2","221215","6735","10","11"
"303649","1","3","652064","1304","11","11"
"303649","1","4","1512992","5160","11","11"
"303649","2","1","2360352","5665","9","11"
"303649","2","2","195104","1809","11","11"
"303649","3","1","1530656","3952","8","11"
"303649","3","2","2360352","5663","11","11"
"303649","4","1","577056","2648","6","11"
"303649","4","2","577056","5012","9","11"
"303649","4","3","577056","5661","9","11"
"303649","4","4","-230368","9424","7","11"
"303649","5","1","577056","5625","10","11"
"303649","5","2","33824","5890","6","11"
"303649","5","3","-36064","5662","9","11"
"303905","1","1","246048","2007","8","26"
"303905","1","2","1512992","5160","16","26"
